valid_post_set,post_text_proportion,avg_post_word_count,prop_posts_with_date,dates_per_post,prop_posts_with_post_term,post_terms_per_post,avg_sent_length,cv_post_word_count,avg_post_similarity,lexical_diversity,words_per_line,mean_element_count,post_count
1,0.51,16.56,0.0,0.0,0.0,0.0,16.56,0.45,0.4,0.81,0.77,21.89,9
1,0.43,24.07,0.2,0.2,0.2,0.2,15.7,0.58,0.17,0.64,3.97,5.87,15
0,0.12,8.42,0.0,0.0,0.0,0.0,8.42,0.51,0.28,0.53,1.22,12.83,12
1,0.64,28.3,0.85,1.36,0.85,1.36,23.35,0.8,0.38,0.48,0.64,38.09,33
0,0.06,1.06,0.0,0.0,0.0,0.0,1.06,0.35,0.25,0.15,1.06,5.39,80
1,0.57,33.52,0.2,0.23,0.2,0.23,21.63,0.64,0.27,0.49,3.0,8.45,40
1,0.83,16.25,0.54,0.57,0.54,0.57,15.42,0.35,0.32,0.5,1.43,13.77,56
0,0.09,2.22,0.02,0.02,0.02,0.02,2.22,0.25,0.21,0.84,2.22,3.0,46
1,0.49,23.52,0.21,0.28,0.21,0.28,17.72,0.55,0.32,0.44,0.81,23.0,61
1,0.61,14.03,0.31,0.33,0.31,0.33,14.72,1.0,0.35,0.5,0.7,16.64,64
0,0.09,1.95,0.0,0.0,0.0,0.0,1.95,0.59,0.25,0.6,1.95,4.77,65
1,0.4,45.27,0.4,0.4,0.4,0.4,26.12,0.53,0.2,0.31,3.19,7.67,15
1,0.66,15.7,0.02,0.03,0.02,0.03,13.77,1.01,0.41,0.5,0.82,14.11,64
0,0.05,1.7,0.0,0.0,0.0,0.0,1.7,0.59,0.45,0.38,0.29,5.2,46
1,0.68,32.47,0.28,0.33,0.28,0.33,16.49,0.76,0.18,0.46,3.65,17.66,96
0,0.03,2.15,0.0,0.0,0.0,0.0,2.15,0.31,0.35,0.25,2.15,3.92,59
1,0.85,19.07,0.12,0.12,0.12,0.12,16.46,0.32,0.37,0.41,0.89,16.49,101
1,0.77,18.17,0.52,0.62,0.52,0.62,17.35,0.78,0.43,0.46,0.8,16.97,63
1,0.07,8.75,0.0,0.0,0.0,0.0,8.75,0.17,0.25,0.96,8.75,5.62,8
1,0.45,18.33,0.07,0.07,0.07,0.07,14.47,0.73,0.18,0.59,14.47,8.0,15
0,0.1,2.11,0.0,0.0,0.0,0.0,2.11,0.52,0.22,0.83,2.11,4.14,28
1,0.6,14.71,0.3,0.3,0.3,0.3,13.01,0.96,0.48,0.57,0.67,16.38,69
1,0.48,11.78,0.75,0.85,0.75,0.85,10.8,0.66,0.55,0.47,0.63,15.2,55
0,0.09,1.74,0.0,0.0,0.0,0.0,1.74,0.42,0.24,0.73,1.74,4.78,73
1,1.64,147.0,1.0,1.44,1.0,1.44,25.94,1.65,0.1,0.21,4.88,48.44,9
0,0.1,6.83,0.0,0.0,0.0,0.0,6.83,1.31,0.22,0.73,6.83,6.17,12
1,0.69,32.97,1.0,1.09,1.0,1.09,21.33,0.4,0.33,0.5,1.2,21.03,33
0,0.07,2.58,0.0,0.0,0.0,0.0,2.58,0.43,0.24,0.71,2.58,4.95,40
1,0.8,14.64,0.04,0.04,0.04,0.04,12.06,1.05,0.24,0.69,1.67,7.96,28
1,1.81,45.03,0.36,0.95,0.36,0.95,21.68,1.42,0.09,0.29,5.18,22.74,39
1,0.34,18.08,1.0,1.0,1.0,1.0,18.08,0.34,0.53,0.52,0.48,30.75,12
0,0.07,1.59,0.0,0.0,0.0,0.0,1.59,0.66,0.22,0.7,1.59,5.44,27
1,0.41,13.54,0.28,0.33,0.28,0.33,17.31,1.06,0.32,0.52,0.59,17.63,46
0,0.1,1.42,0.0,0.0,0.0,0.0,1.42,0.46,0.22,0.73,1.42,4.82,113
1,0.56,24.54,0.32,0.34,0.32,0.34,19.53,0.75,0.22,0.39,0.76,23.39,74
1,0.2,10.13,0.04,0.04,0.04,0.04,9.32,0.28,0.29,0.77,1.45,7.91,23
1,0.39,47.92,0.46,0.54,0.46,0.54,28.32,0.65,0.11,0.49,3.08,17.31,13
0,0.03,1.21,0.0,0.0,0.0,0.0,1.21,0.99,0.29,0.44,1.21,4.26,34
1,0.83,23.17,0.28,0.28,0.28,0.28,20.06,0.57,0.16,0.49,23.17,15.47,58
0,0.14,5.02,0.0,0.0,0.0,0.0,5.02,0.7,0.28,0.38,5.02,4.43,46
1,0.3,23.88,0.12,0.25,0.12,0.25,19.1,0.41,0.42,0.44,1.07,15.25,8
0,0.38,2.14,0.0,0.0,0.0,0.0,2.14,0.54,0.22,0.42,2.14,3.49,114
1,0.89,21.68,0.92,1.0,0.92,1.0,19.85,0.33,0.38,0.36,1.33,20.18,65
1,0.61,25.92,0.56,0.96,0.56,0.96,18.0,0.67,0.33,0.56,0.79,27.44,25
0,0.12,1.33,0.0,0.0,0.0,0.0,1.33,0.47,0.19,0.74,1.33,4.93,97
1,0.59,23.04,0.56,0.63,0.56,0.63,18.85,0.62,0.35,0.61,0.92,20.07,27
0,0.04,1.38,0.0,0.0,0.0,0.0,1.38,0.44,0.26,0.66,1.38,4.91,34
1,0.79,22.83,1.0,1.08,1.0,1.08,21.3,0.45,0.39,0.15,0.82,25.82,264
1,0.93,50.89,1.0,1.33,1.0,1.33,24.11,0.2,0.19,0.49,7.27,19.78,9
0,0.14,6.8,0.0,0.0,0.0,0.0,6.18,0.56,0.22,0.85,6.18,7.5,10
1,0.7,16.72,0.43,0.43,0.43,0.43,15.11,0.84,0.45,0.45,0.7,16.61,75
1,0.7,16.72,0.43,0.43,0.43,0.43,15.11,0.84,0.45,0.45,0.7,16.61,75
1,0.87,13.97,0.95,1.06,0.95,1.06,13.62,0.55,0.39,0.42,1.26,14.21,116
0,0.24,4.0,1.0,1.0,1.0,1.0,4.0,0.0,0.72,0.09,4.0,3.93,110
1,0.68,31.05,0.47,0.63,0.47,0.63,23.02,0.62,0.29,0.44,0.75,34.74,43
0,0.06,1.27,0.0,0.0,0.0,0.0,1.27,0.96,0.24,0.27,1.27,5.42,89
1,0.59,14.85,0.33,0.36,0.33,0.36,14.47,1.04,0.49,0.6,0.86,12.44,39
1,0.54,20.33,0.41,0.41,0.41,0.41,18.93,0.72,0.35,0.51,1.09,13.96,27
1,0.47,9.2,0.34,0.36,0.34,0.36,9.2,0.49,0.58,0.51,0.44,15.69,59
1,0.79,31.42,0.0,0.0,0.0,0.0,29.18,0.43,0.27,0.56,2.74,9.81,26
0,0.03,1.24,0.0,0.0,0.0,0.0,1.24,0.5,0.25,0.54,1.18,5.19,21
1,2.76,148.53,0.73,14.67,0.73,14.67,74.27,1.58,0.37,0.14,2.19,144.33,15
0,0.06,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.36,0.1,1.0,4.84,50
1,0.85,27.15,0.19,0.19,0.19,0.19,21.15,0.67,0.32,0.45,1.1,18.38,74
0,0.07,1.57,0.0,0.0,0.0,0.0,1.57,0.54,0.22,0.73,1.57,4.78,107
1,1.11,41.8,1.0,1.8,1.0,1.8,27.26,2.18,0.44,0.31,1.25,55.33,15
1,0.67,24.81,0.34,0.34,0.34,0.34,19.37,1.32,0.4,0.47,1.05,18.44,32
1,0.24,27.26,0.32,0.32,0.32,0.32,19.92,0.81,0.38,0.49,1.06,19.05,19
0,0.06,1.75,0.0,0.0,0.0,0.0,1.75,0.48,0.22,0.67,1.75,4.9,69
1,0.87,28.41,0.23,0.24,0.23,0.24,22.6,0.62,0.32,0.44,1.18,17.97,74
0,0.06,1.68,0.0,0.0,0.0,0.0,1.68,0.54,0.22,0.76,1.68,4.82,91
1,0.66,63.5,1.0,1.17,1.0,1.17,38.1,0.3,0.21,0.44,5.37,17.83,12
0,0.01,2.67,0.0,0.0,0.0,0.0,2.67,0.19,0.4,0.56,2.67,4.83,6
1,0.47,16.62,0.02,0.02,0.02,0.02,15.86,0.83,0.45,0.55,0.82,13.98,42
0,0.04,1.57,0.0,0.0,0.0,0.0,1.54,0.56,0.24,0.73,1.57,5.1,40
1,0.47,14.67,0.93,1.22,0.93,1.22,14.35,0.37,0.53,0.57,0.61,19.89,45
0,0.13,1.65,0.0,0.0,0.0,0.0,1.65,0.47,0.23,0.71,1.65,4.52,110
1,0.41,61.58,1.0,1.08,1.0,1.08,49.27,0.18,0.33,0.35,3.13,24.0,12
0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.25,1.0,4.25,4
1,0.04,12.8,1.0,1.0,1.0,1.0,12.8,0.32,0.37,0.8,12.8,8.0,5
1,1.69,34.5,0.28,0.55,0.28,0.55,26.58,5.13,0.27,0.27,1.54,24.01,104
1,0.73,36.93,1.0,1.12,1.0,1.12,24.42,0.43,0.2,0.42,1.35,25.1,41
0,0.12,3.24,0.55,0.55,0.55,0.55,3.24,0.46,0.4,0.12,1.08,7.55,75
1,1.8,67.51,0.21,0.92,0.21,0.92,35.11,1.39,0.08,0.28,6.21,25.64,39
1,0.31,50.12,1.0,1.62,1.0,1.62,28.64,0.13,0.13,0.48,50.12,15.0,8
1,0.72,35.9,1.0,1.22,1.0,1.22,30.67,0.41,0.25,0.36,1.27,26.0,41
0,0.14,3.68,0.54,0.54,0.54,0.54,3.68,0.38,0.43,0.14,1.04,7.89,76
1,0.75,37.25,0.5,0.58,0.5,0.58,18.62,0.67,0.28,0.48,4.52,22.0,12
0,0.02,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.09,1.0,3.0,11
1,0.46,10.12,0.41,0.43,0.41,0.43,10.98,0.98,0.45,0.55,0.56,14.51,51
0,0.08,1.91,0.0,0.0,0.0,0.0,1.91,0.65,0.23,0.77,1.91,4.96,46
1,0.38,19.53,0.73,0.93,0.73,0.93,15.42,0.75,0.43,0.58,0.76,23.67,15
0,0.07,1.4,0.0,0.0,0.0,0.0,1.4,0.45,0.25,0.64,1.4,4.8,40
1,0.35,10.61,0.42,0.45,0.42,0.45,9.83,0.83,0.54,0.59,0.51,17.24,38
1,0.78,57.0,1.0,1.36,1.0,1.36,31.92,0.62,0.23,0.42,3.44,17.5,14
0,0.06,3.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.05,3.0,3.0,19
1,0.57,15.66,0.44,0.48,0.44,0.48,14.11,0.94,0.4,0.49,0.71,19.36,73
0,0.06,1.65,0.0,0.0,0.0,0.0,1.65,0.55,0.23,0.7,1.65,4.67,69
1,0.26,11.6,1.0,1.0,1.0,1.0,11.6,0.29,0.51,0.64,0.68,15.2,10
0,0.27,2.12,0.0,0.0,0.0,0.0,2.09,0.61,0.23,0.77,2.12,3.42,57
1,0.72,12.86,0.07,0.07,0.07,0.07,10.91,1.36,0.23,0.66,1.46,7.93,28
1,0.53,55.3,1.0,1.2,1.0,1.2,30.72,0.05,0.24,0.5,3.18,20.6,10
0,0.08,4.0,1.0,1.0,1.0,1.0,4.0,0.0,0.96,0.06,4.0,3.5,20
1,0.38,26.0,0.6,1.4,0.6,1.4,14.44,0.58,0.26,0.72,26.0,17.4,5
0,0.53,6.21,0.0,0.0,0.0,0.0,6.21,0.48,0.38,0.38,6.21,6.48,29
1,0.65,37.94,0.94,1.06,0.94,1.06,22.77,0.61,0.34,0.47,0.82,36.78,18
0,0.06,1.11,0.0,0.0,0.0,0.0,1.11,0.42,0.25,0.22,1.11,5.4,53
1,0.75,30.19,0.47,0.52,0.47,0.52,19.92,1.28,0.35,0.43,1.29,19.05,64
1,0.46,62.17,1.0,1.17,1.0,1.17,41.44,0.33,0.23,0.47,5.25,17.83,6
0,0.02,2.6,0.0,0.0,0.0,0.0,2.6,0.21,0.34,0.69,2.6,4.8,5
1,0.87,27.64,0.16,0.18,0.16,0.18,20.66,0.64,0.31,0.46,1.13,18.2,74
0,0.06,1.67,0.0,0.0,0.0,0.0,1.67,0.52,0.21,0.79,1.67,4.82,84
1,0.78,18.68,0.41,0.54,0.41,0.54,15.7,0.9,0.42,0.57,0.79,17.46,37
1,0.59,45.0,1.0,3.0,1.0,3.0,16.88,0.19,0.18,0.6,45.0,16.11,9
0,0.03,2.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.1,2.0,4.1,10
1,0.74,21.32,0.48,0.5,0.48,0.5,19.54,0.85,0.37,0.51,0.8,19.98,44
1,0.68,29.44,0.98,1.32,0.98,1.32,20.81,0.82,0.34,0.47,1.07,23.02,41
0,0.07,1.77,0.01,0.03,0.01,0.03,1.77,0.58,0.22,0.67,1.77,4.71,73
1,0.43,54.4,1.0,1.3,1.0,1.3,36.27,0.06,0.28,0.45,1.88,21.2,10
0,0.26,15.09,0.09,0.09,0.09,0.09,15.09,0.7,0.27,0.15,1.66,12.91,22
1,0.61,44.31,1.0,1.12,1.0,1.12,20.85,0.39,0.2,0.49,1.93,22.12,16
0,0.08,1.23,0.0,0.0,0.0,0.0,1.23,0.51,0.91,0.24,0.41,3.06,77
1,0.21,5.81,0.09,0.09,0.09,0.09,11.03,1.26,0.37,0.73,0.48,10.63,57
0,0.25,4.57,0.0,0.0,0.0,0.0,4.57,0.16,0.39,0.14,4.57,4.71,84
1,0.6,25.68,0.89,1.21,0.89,1.21,22.18,0.43,0.4,0.5,0.6,34.42,19
0,0.07,1.12,0.0,0.0,0.0,0.0,1.12,0.43,0.24,0.24,1.12,5.39,49
1,0.55,21.24,0.53,0.71,0.53,0.71,20.2,0.72,0.37,0.47,0.91,17.64,58
1,0.18,13.56,0.02,0.02,0.02,0.02,12.56,0.74,0.53,0.52,0.56,17.94,50
0,0.03,1.64,0.0,0.0,0.0,0.0,1.61,0.5,0.22,0.82,1.64,4.55,74
1,0.72,23.37,0.14,0.17,0.14,0.17,17.4,0.77,0.18,0.56,20.45,7.11,35
0,0.13,4.47,0.18,0.18,0.18,0.18,4.47,0.13,0.42,0.51,4.47,3.0,34
1,0.82,24.55,0.43,0.53,0.43,0.53,21.21,1.0,0.27,0.45,1.19,15.6,89
0,0.03,1.67,0.0,0.0,0.0,0.0,1.67,0.56,0.23,0.86,1.67,5.21,42
1,0.41,17.57,0.15,0.17,0.15,0.17,14.55,0.71,0.27,0.51,0.69,18.25,53
1,0.47,20.38,0.12,0.12,0.12,0.12,11.64,0.63,0.2,0.72,1.07,23.38,8
0,0.08,2.0,0.0,0.0,0.0,0.0,2.0,0.28,0.44,0.46,0.58,3.93,14
1,0.38,16.4,1.0,1.08,1.0,1.08,16.4,0.51,0.53,0.57,0.64,22.36,25
0,0.08,1.85,0.0,0.0,0.0,0.0,1.85,0.57,0.24,0.69,1.85,4.74,46
1,0.18,56.0,1.0,1.0,1.0,1.0,24.35,0.28,0.22,0.5,3.29,25.8,10
0,0.03,3.8,0.8,0.8,0.8,0.8,3.8,0.11,0.62,0.18,3.8,3.4,25
1,0.82,27.66,0.25,0.26,0.25,0.26,25.6,0.78,0.19,0.31,1.24,16.59,137
0,0.01,2.23,0.0,0.0,0.0,0.0,2.16,0.63,0.84,0.82,0.27,15.03,30
1,0.42,13.55,0.11,0.12,0.11,0.12,12.52,1.09,0.48,0.61,0.6,17.44,73
1,0.61,11.78,0.05,0.05,0.05,0.05,11.64,0.46,0.44,0.4,0.55,15.54,83
1,0.48,10.57,0.77,0.77,0.77,0.77,9.69,0.49,0.61,0.47,0.47,18.3,44
0,0.09,1.69,0.0,0.0,0.0,0.0,1.69,0.44,0.24,0.75,1.69,4.56,54
1,0.54,27.76,0.54,0.78,0.54,0.78,25.05,0.63,0.33,0.46,0.6,37.35,37
0,0.05,1.11,0.0,0.0,0.0,0.0,1.11,0.39,0.25,0.17,1.11,5.91,90
1,0.77,24.84,0.41,0.55,0.41,0.55,16.98,1.12,0.33,0.44,0.64,29.98,82
0,0.06,1.04,0.0,0.0,0.0,0.0,1.04,0.28,0.26,0.09,1.04,5.36,143
1,0.45,17.03,0.59,0.69,0.59,0.69,20.58,0.77,0.27,0.6,0.88,15.62,29
0,0.09,1.81,0.0,0.0,0.0,0.0,1.81,0.55,0.25,0.64,1.81,4.67,52
1,0.85,28.78,0.23,0.28,0.23,0.28,21.52,0.63,0.31,0.5,1.18,18.07,74
0,0.08,1.77,0.0,0.0,0.0,0.0,1.77,0.51,0.22,0.81,1.77,4.83,109
1,0.81,23.85,0.19,0.19,0.19,0.19,17.82,0.72,0.34,0.52,0.97,18.16,62
0,0.1,1.7,0.01,0.01,0.01,0.01,1.7,0.51,0.23,0.77,1.7,4.83,102
1,0.88,29.08,0.63,1.14,0.63,1.14,23.56,0.84,0.25,0.15,1.35,16.23,243
0,0.08,4.92,0.46,0.46,0.46,0.46,4.92,0.09,0.77,0.07,4.92,3.01,132
1,0.76,15.4,0.87,0.91,0.87,0.91,14.08,0.64,0.31,0.51,3.81,6.91,85
1,0.57,38.0,1.0,1.24,1.0,1.24,32.3,0.19,0.16,0.53,2.32,18.41,17
0,0.08,4.0,1.0,1.0,1.0,1.0,4.0,0.0,0.58,0.29,4.0,3.17,23
1,0.38,33.25,1.0,1.0,1.0,1.0,30.23,0.14,0.37,0.34,33.25,27.0,20
0,0.07,2.38,0.0,0.0,0.0,0.0,2.38,0.21,0.32,0.15,2.38,3.58,52
1,1.27,31.25,0.04,0.04,0.04,0.04,17.5,3.77,0.46,0.26,0.97,30.38,56
1,0.99,370.9,1.0,4.9,1.0,4.9,22.75,0.23,0.07,0.27,28.53,28.7,10
0,0.01,1.35,0.0,0.0,0.0,0.0,1.35,0.36,0.54,0.14,1.35,3.0,31
1,0.55,11.01,0.3,0.33,0.3,0.33,9.83,0.97,0.55,0.57,0.51,18.27,83
0,0.11,1.9,0.0,0.0,0.0,0.0,1.9,0.51,0.24,0.65,1.9,4.44,93
1,0.6,10.39,0.25,0.25,0.25,0.25,9.77,0.67,0.55,0.46,0.61,11.49,110
1,0.68,78.86,1.0,2.29,1.0,2.29,29.05,1.22,0.24,0.42,5.94,24.29,7
0,0.15,23.8,0.2,0.4,0.2,0.4,23.8,0.69,0.15,0.58,1.53,44.6,5
1,1.67,51.58,0.23,0.97,0.23,0.97,28.55,1.4,0.07,0.29,5.79,23.32,31
1,0.32,9.07,0.0,0.0,0.0,0.0,8.77,0.41,0.64,0.66,0.38,16.21,29
1,0.7,15.42,0.15,0.15,0.15,0.15,10.28,1.12,0.24,0.65,1.73,8.15,26
1,0.43,18.75,1.0,1.12,1.0,1.12,15.0,0.9,0.51,0.6,0.71,22.12,24
1,0.24,14.65,0.12,0.12,0.12,0.12,11.21,0.26,0.36,0.65,1.01,9.35,26
0,0.06,1.64,0.0,0.0,0.0,0.0,1.64,0.47,0.57,0.63,0.82,3.75,55
1,0.56,16.83,0.27,0.29,0.27,0.29,14.96,0.78,0.34,0.63,1.07,12.06,48
0,0.38,9.42,0.12,0.12,0.12,0.12,8.97,0.52,0.34,0.72,1.6,8.59,59
1,0.62,28.35,0.32,0.32,0.32,0.32,27.47,0.29,0.33,0.43,1.0,27.65,31
0,0.08,1.68,0.0,0.0,0.0,0.0,1.68,0.54,0.24,0.75,1.68,4.87,63
1,0.8,33.8,0.54,0.91,0.54,0.91,30.33,0.98,0.17,0.41,3.53,10.86,35
1,0.67,38.21,0.57,0.79,0.57,0.79,25.48,0.51,0.17,0.45,2.87,13.86,28
1,0.48,22.38,0.82,0.96,0.82,0.96,17.65,0.79,0.38,0.46,0.87,23.3,56
0,0.35,15.64,0.19,0.25,0.19,0.25,13.57,1.24,0.39,0.34,1.12,9.63,59
1,0.43,37.4,0.0,0.0,0.0,0.0,23.38,0.34,0.13,0.61,4.67,13.5,10
1,0.82,54.0,1.0,1.0,1.0,1.0,24.55,0.08,0.26,0.48,2.78,28.5,10
1,0.62,21.73,0.34,0.39,0.34,0.39,18.97,0.78,0.3,0.49,1.0,16.58,62
0,0.03,1.79,0.0,0.0,0.0,0.0,1.79,0.6,0.25,0.75,1.79,5.32,38
1,0.62,21.73,0.34,0.39,0.34,0.39,18.97,0.78,0.3,0.49,1.0,16.58,62
0,0.03,1.79,0.0,0.0,0.0,0.0,1.79,0.6,0.25,0.75,1.79,5.32,38
1,0.69,26.05,0.56,0.65,0.56,0.65,26.71,0.91,0.21,0.45,1.52,13.9,81
0,0.03,1.45,0.02,0.02,0.02,0.02,1.45,0.47,0.22,0.87,1.45,4.71,65
1,0.61,19.91,0.74,0.95,0.74,0.95,17.83,0.81,0.44,0.52,0.69,24.88,43
0,0.07,1.68,0.0,0.0,0.0,0.0,1.68,0.46,0.24,0.72,1.68,4.77,60
1,0.71,36.54,1.0,1.15,1.0,1.15,29.96,0.34,0.21,0.4,1.34,25.12,41
0,0.12,3.25,0.54,0.54,0.54,0.54,3.25,0.53,0.38,0.17,1.05,7.76,76
1,0.48,10.72,0.3,0.38,0.3,0.38,11.4,0.63,0.44,0.64,0.49,19.22,50
0,0.07,1.57,0.0,0.0,0.0,0.0,1.57,0.63,0.24,0.71,1.57,4.92,53
1,0.76,26.5,0.75,0.75,0.75,0.75,25.59,0.35,0.33,0.52,1.06,19.89,28
1,0.37,28.93,0.2,0.2,0.2,0.2,27.12,0.26,0.29,0.53,2.2,12.6,15
1,0.46,14.92,0.53,0.55,0.53,0.55,13.5,0.77,0.36,0.59,0.92,12.61,38
1,0.64,21.45,0.12,0.12,0.12,0.12,17.0,0.78,0.31,0.58,1.34,11.43,42
1,0.22,43.8,1.0,1.2,1.0,1.2,43.8,0.04,0.22,0.54,2.92,3.0,5
0,0.1,4.0,1.0,1.0,1.0,1.0,4.0,0.0,0.72,0.17,4.0,3.88,25
1,0.6,17.85,0.6,0.6,0.6,0.6,14.88,0.69,0.47,0.55,0.78,21.18,40
0,0.06,1.5,0.0,0.0,0.0,0.0,1.5,0.5,0.25,0.72,1.5,4.73,48
1,0.61,72.9,1.0,1.7,1.0,1.7,25.14,0.19,0.08,0.48,3.78,4.6,10
0,0.08,2.0,0.0,0.0,0.0,0.0,2.0,0.51,0.24,0.57,2.0,3.23,48
1,0.51,25.11,0.36,0.36,0.36,0.36,20.68,0.8,0.32,0.58,1.0,18.46,28
0,0.06,1.68,0.0,0.0,0.0,0.0,1.68,0.54,0.25,0.68,1.68,5.21,47
1,0.86,29.71,0.1,0.1,0.1,0.1,22.15,0.64,0.33,0.46,1.33,17.32,82
0,0.07,1.78,0.0,0.0,0.0,0.0,1.78,0.51,0.22,0.73,1.78,4.79,109
1,0.5,49.75,1.0,2.92,1.0,2.92,37.31,0.29,0.22,0.33,2.88,28.0,12
0,0.07,3.39,0.0,0.0,0.0,0.0,3.39,0.72,0.19,0.58,3.39,4.43,23
1,0.29,13.31,0.31,0.38,0.31,0.38,10.81,1.4,0.43,0.71,0.82,12.38,13
1,0.59,32.12,0.73,0.77,0.73,0.77,19.88,0.77,0.26,0.46,0.65,38.92,26
0,0.06,1.08,0.0,0.0,0.0,0.0,1.08,0.36,0.25,0.16,1.08,5.66,76
1,0.72,37.33,0.85,0.98,0.85,0.98,21.85,0.45,0.25,0.36,1.57,19.38,48
0,0.1,2.31,0.0,0.0,0.0,0.0,2.31,0.58,0.24,0.46,2.31,4.27,109
1,0.73,19.36,0.0,0.0,0.0,0.0,28.53,0.96,0.23,0.58,0.97,15.39,28
0,0.05,1.41,0.0,0.0,0.0,0.0,1.41,0.57,0.24,0.76,1.41,5.41,27
1,0.57,16.76,1.0,1.0,1.0,1.0,16.76,0.13,0.5,0.37,1.84,10.48,33
1,0.89,39.52,0.95,1.05,0.95,1.05,18.86,0.24,0.21,0.27,0.71,33.1,21
0,0.07,3.71,0.94,0.94,0.94,0.94,3.71,0.13,0.65,0.19,1.24,3.88,17
1,0.8,15.04,0.07,0.07,0.07,0.07,11.69,1.15,0.24,0.67,1.71,7.96,28
1,0.62,25.24,0.29,0.29,0.29,0.29,19.5,0.56,0.15,0.65,4.29,6.06,17
0,0.11,7.8,0.0,0.0,0.0,0.0,7.8,0.15,0.57,0.22,1.32,10.8,10
1,0.54,22.41,0.45,0.51,0.45,0.51,14.64,0.79,0.29,0.47,0.52,33.61,49
0,0.13,2.12,0.01,0.01,0.01,0.01,2.12,0.58,0.22,0.62,2.12,4.44,121
1,0.38,33.57,0.71,1.43,0.71,1.43,29.38,0.31,0.34,0.48,1.42,22.0,7
0,0.17,3.89,0.0,0.0,0.0,0.0,3.89,0.59,0.71,0.5,0.65,4.33,27
1,0.57,26.37,0.17,0.17,0.17,0.17,18.83,0.81,0.33,0.51,1.19,18.07,30
0,0.07,1.59,0.0,0.0,0.0,0.0,1.59,0.48,0.23,0.71,1.59,4.75,59
1,0.79,42.5,0.67,1.58,0.67,1.58,25.5,0.66,0.15,0.52,2.71,5.0,12
0,0.11,8.62,1.0,1.25,1.0,1.25,8.62,0.15,0.67,0.51,0.96,11.0,8
1,0.52,10.05,0.15,0.15,0.15,0.15,9.74,0.49,0.54,0.52,0.41,19.14,190
1,0.73,20.85,0.39,0.41,0.39,0.41,19.97,0.98,0.26,0.4,20.85,15.06,114
0,0.07,1.66,0.0,0.0,0.0,0.0,1.66,0.54,0.33,0.76,1.66,4.89,139
1,0.69,14.78,0.28,0.29,0.28,0.29,19.76,1.2,0.36,0.42,14.78,13.17,127
0,0.07,1.59,0.0,0.0,0.0,0.0,1.59,0.55,0.33,0.78,1.59,4.87,117
1,0.12,11.0,1.0,2.0,1.0,2.0,11.0,0.0,0.88,0.27,0.69,21.57,7
0,0.15,15.0,0.17,0.17,0.17,0.17,15.0,0.78,0.35,0.38,0.45,33.5,6
1,0.92,20.43,0.1,0.4,0.1,0.4,21.89,0.66,0.25,0.32,1.5,21.43,30
0,0.1,1.6,0.0,0.0,0.0,0.0,1.6,0.63,0.22,0.85,1.6,5.05,42
1,0.92,20.43,0.1,0.4,0.1,0.4,21.89,0.66,0.25,0.32,1.5,21.43,30
0,0.1,1.6,0.0,0.0,0.0,0.0,1.6,0.63,0.22,0.85,1.6,5.05,42
1,0.48,10.81,0.08,0.08,0.08,0.08,9.97,0.74,0.22,0.41,10.81,16.33,36
0,0.19,9.5,0.06,0.56,0.06,0.56,8.0,1.41,0.14,0.72,3.3,9.81,16
1,0.78,45.1,1.0,1.5,1.0,1.5,19.61,0.08,0.25,0.47,2.15,23.0,10
0,0.06,17.0,0.0,0.0,0.0,0.0,17.0,0.5,0.34,0.79,1.79,22.0,2
1,0.48,11.67,0.69,0.69,0.69,0.69,10.24,0.43,0.45,0.47,0.53,16.72,36
0,0.08,1.56,0.0,0.0,0.0,0.0,1.56,0.51,0.24,0.76,1.56,5.15,48
1,0.65,20.68,0.19,0.21,0.19,0.21,17.12,0.76,0.31,0.52,1.33,11.68,53
1,0.49,13.52,0.07,0.15,0.07,0.15,13.52,2.17,0.25,0.56,1.91,8.81,27
1,0.44,27.0,0.33,0.37,0.33,0.37,20.83,0.84,0.35,0.53,0.81,26.48,27
0,0.13,1.93,0.0,0.0,0.0,0.0,1.93,0.52,0.22,0.67,1.93,4.47,113
1,0.42,8.45,0.23,0.23,0.23,0.23,8.45,0.58,0.5,0.67,0.45,14.53,40
0,0.14,2.26,0.0,0.0,0.0,0.0,2.26,0.56,0.27,0.52,2.26,5.0,50
1,0.55,9.41,0.0,0.0,0.0,0.0,9.52,0.63,0.53,0.49,0.53,12.94,94
0,0.09,1.87,0.0,0.0,0.0,0.0,1.87,0.6,0.22,0.64,1.87,4.68,75
1,0.4,53.8,1.0,1.5,1.0,1.5,22.42,0.12,0.1,0.54,2.24,30.0,10
1,0.56,103.33,1.0,1.0,1.0,1.0,25.14,0.16,0.15,0.53,6.6,21.56,9
0,0.01,1.15,0.0,0.0,0.0,0.0,1.15,0.33,0.24,0.6,1.15,4.92,13
1,0.53,20.68,0.16,0.22,0.16,0.22,18.19,1.09,0.17,0.33,0.87,18.32,73
1,0.88,25.32,0.27,0.32,0.27,0.32,19.21,0.45,0.21,0.53,2.7,11.41,22
0,0.05,1.67,0.0,0.0,0.0,0.0,1.67,0.29,0.56,0.2,1.67,4.72,18
