page_with_posts,word_count,date_count,post_term_count,lexical_diversity,article_count,div_count,by_count,element_count,post_term_count_url,top_class_count,top_3_class_count,top_class_prop_total,top_class_prop_unique_words,mean_descendant_count
0,1024,8,94,0.48,0,202,4,824,0,76,54.67,0.12,0.01,20.316747572815533
0,439,1,33,0.5,0,136,3,350,0,11,9.33,0.72,0.63,19.734285714285715
0,81,0,3,0.69,0,3,0,47,0,3,3,0.87,0.79,9.553191489361701
0,66,0,72,0.88,0,78,0,249,0,13,9.67,2.26,0.64,12.333333333333334
0,109,1,4,0.68,0,6,0,41,0,1,1,0.99,1.0,9.707317073170731
1,327,4,46,0.46,0,19,0,119,0,12,6.67,0.04,0.58,13.61344537815126
0,15,0,7,0.8,0,8,0,44,0,1,1,0.92,1.0,7.386363636363637
0,54,0,3,0.87,0,1,0,40,0,1,1,0.96,1.0,7.1
0,84,1,6,0.81,0,41,0,86,0,20,10.33,0.79,0.79,12.313953488372093
0,138,0,12,0.8,0,28,2,91,0,6,5.33,0.35,0.81,10.197802197802197
0,88,0,13,0.6,0,20,2,92,0,5,4.33,0.08,1.0,14.652173913043478
0,43,0,5,0.77,0,1,0,36,0,1,1,0.52,1.0,11
1,6848,21,113,0.25,0,38,12,549,0,11,7.33,0.0,0,14.628415300546449
0,16,0,2,0.94,0,1,0,17,0,0,0,0,0,2.2941176470588234
1,447,28,23,0.47,0,59,1,200,1,12,11,0.0,0,13.79
1,1849,24,143,0.37,0,17,8,322,1,23,18.67,0.01,0.67,16.03726708074534
0,122,0,10,0.73,0,72,0,173,0,8,7,0.0,0,7.416184971098266
1,90,8,24,0.8,0,1,1,64,1,4,3.33,0.05,1.0,13.4375
1,386,24,1133,0.44,0,92,0,716,1,89,66,0.25,0.11,13.762569832402235
0,324,2,15,0.6,0,13,1,148,0,5,4.67,0.02,1.0,9.087837837837839
0,13,0,2,1.0,0,2,1,14,0,0,0,0,0,7.285714285714286
0,342,0,2,0.5,0,6,3,35,0,1,1,0.95,1.0,11.028571428571428
0,1857,2,63,0.25,0,13,2,690,1,124,109.33,0.1,0.05,21.901449275362317
0,328,0,6,0.59,0,15,0,76,0,4,4,0.74,0.86,15.394736842105264
0,188,0,8,0.61,0,3,0,56,0,0,0,0,0,17.75
0,259,2,5,0.63,0,3,1,113,0,5,4.67,0.0,0,15.327433628318584
0,163,0,2,0.58,0,1,1,82,0,7,3,0.83,0.62,14.304878048780488
0,950,3,126,0.4,1,11,6,246,2,4,2.67,0.0,0.0,13.296747967479675
0,24,0,5,0.88,0,3,0,42,0,8,3.67,0.5,1.0,8.69047619047619
1,5612,189,74,0.26,0,33,19,765,1,5,4.67,0.99,0.57,17.007843137254902
0,1082,4,23,0.47,0,109,5,295,0,20,13.33,0.04,0.0,18.26101694915254
0,514,0,17,0.53,0,98,0,222,0,17,13.67,1.42,0.31,18.833333333333332
0,346,1,20,0.57,0,11,1,115,0,8,4,0.03,0,13.669565217391304
0,17,0,2,0.88,0,1,0,19,0,0,0,0,0,2.473684210526316
1,1144,22,971,0.36,0,248,14,770,1,35,28.33,0.09,0.0,45.38961038961039
0,26,0,2,0.85,0,2,0,17,0,0,0,0,0,3.3529411764705883
0,670,1,6,0.49,0,1,3,115,0,8,3.33,0.0,0,15.017391304347827
0,216,0,11,0.64,0,26,2,79,0,6,6,0.61,0.88,14.784810126582279
1,6778,18,1688,0.22,0,352,23,1980,1,104,104,0.11,0.01,53.314646464646465
1,220,15,33,0.55,1,21,1,132,1,15,11.33,0.83,0.59,11.159090909090908
0,84,0,4,0.81,0,0,1,33,0,0,0,0,0,5.393939393939394
0,265,1,17,0.6,0,45,0,237,0,15,11.67,0.0,0,9.527426160337553
0,2,0,2,0.5,0,0,0,6,0,0,0,0,0,4.5
1,479,72,166,0.5,0,75,1,432,0,72,72,0.91,0.33,14.3125
1,568,14,143,0.43,7,207,1,732,0,61,31,0.26,0.03,29.654371584699454
0,2096,2,113,0.35,4,441,2,1257,1,25,22.67,0.12,0.11,26.494033412887827
0,14,0,88,1.0,0,0,0,61,0,1,1,0.0,0,2.0327868852459017
1,3230,31,1038,0.37,0,245,22,905,1,35,25,0.03,0.0,39.76906077348066
0,871,0,32,0.43,0,28,8,274,0,7,5.33,1.14,0.12,21.00729927007299
0,5,0,3,1.0,0,1,0,20,0,0,0,0,0,2.1
0,141,1,4,0.73,0,17,1,75,0,4,3,0.77,1.0,10.293333333333333
0,3,0,519,1.0,0,0,0,24,0,0,0,0,0,4.166666666666667
0,238,1,5,0.63,0,86,1,171,0,6,6,0.76,0.9,16.526315789473685
0,3697,12,26,0.36,0,36,13,272,0,1,1,0.68,1.0,11.716911764705882
1,72,9,16,0.92,0,0,1,42,0,0,0,0,0,9.69047619047619
0,3,0,2,1.0,1,7,0,22,0,0,0,0,0,5.909090909090909
1,109,2,50,0.68,2,18,0,132,0,11,10.67,0.13,1.0,15.045454545454545
1,298,0,29,0.56,4,11,0,75,0,4,4,0.92,0.74,11.92
0,110,0,4,0.67,0,3,0,41,0,1,1,0.95,1.0,12.048780487804878
1,267,29,110,0.57,0,0,0,97,1,20,20,0.99,0.51,9.855670103092784
0,1110,28,22,0.4,0,220,1,523,0,72,32,0.0,0,20.250478011472275
0,606,7,319,0.51,10,65,4,516,0,7,6.67,0.11,0.75,17.26356589147287
1,1397,264,133,0.57,0,39,2,1128,1,7,5,1.0,0.71,14.63209219858156
1,683,10,81,0.44,1,5,0,139,1,10,8.33,0.11,0.63,13.79136690647482
0,191,5,8,0.71,0,12,0,95,0,5,2.33,0.96,0.96,18.210526315789473
0,376,1,49,0.65,0,27,0,599,0,30,29.67,0.1,0.6,8.07178631051753
1,1094,10,784,0.44,0,222,8,597,1,25,21.67,0.06,0.0,42.63149078726968
1,2101,50,135,0.4,0,27,5,326,0,19,19,0.79,0.7,18.708588957055216
0,1,0,2,1.0,0,0,0,8,0,0,0,0,0,4
0,383,2,12,0.57,3,23,0,87,0,2,2,0.53,0.94,16.816091954022987
0,10,0,2,0.9,0,0,0,9,0,0,0,0,0,5.666666666666667
0,1532,100,639,0.23,0,676,3,1550,0,121,120.33,0.27,0.01,22.823870967741936
0,10,0,9,0.9,0,4,0,58,0,3,1.67,0.38,1.0,5.637931034482759
0,152,1,17,0.65,0,45,1,194,0,14,10.67,0.74,0.45,12.737113402061855
0,7,0,2,1.0,0,0,0,20,0,1,1,1.0,1.0,4.5
0,1080,10,57,0.49,0,49,3,336,0,37,20.67,0.0,0,21.092261904761905
1,568,25,13,0.48,0,6,0,136,0,3,2,0.01,1.0,16.470588235294116
0,84,0,2,0.82,0,2,2,22,0,0,0,0,0,8.772727272727273
0,415,2,26,0.58,0,26,4,287,1,68,44.67,0.3,0.51,21.480836236933797
0,83,0,4,0.77,0,4,1,38,0,1,1,0.88,1.0,8.131578947368421
0,31,0,3,0.55,0,8,0,59,0,3,2.67,0.75,0.64,12
0,533,0,337,0.53,0,446,2,682,0,89,50.33,2.81,0.29,20.370967741935484
0,678,0,11,0.51,0,7,2,268,0,8,6,0.0,0,14.134328358208956
0,155,0,3,0.64,0,17,1,68,0,4,3.33,0.04,1.0,12.132352941176471
1,3439,60,36,0.28,0,22,5,339,1,14,10.67,0.0,0.0,15.991150442477876
0,79,0,8,0.8,0,6,1,51,0,1,1,0.97,1.0,11.137254901960784
0,5,0,3,1.0,0,5,0,27,0,2,1.67,1.0,1.0,9.25925925925926
0,1076,0,18,0.42,0,24,3,102,0,4,2.67,0.0,0,14.950980392156863
0,97,14,2,0.66,0,0,0,51,0,0,0,0,0,9.098039215686274
0,72,0,5,0.78,0,1,0,64,0,1,1,0.97,1.0,10.765625
1,792,7,466,0.41,0,248,4,583,1,20,19.67,0.0,0,45.526586620926246
1,531,51,124,0.48,1,4,0,284,1,48,32.33,0.66,0.64,17.06338028169014
0,132,1,26,0.67,1,11,1,98,0,9,5,0.23,0.93,13
0,186,48,7,0.51,0,2,0,18,1,0,0,0,0,8.277777777777779
0,82,4,31,0.65,0,17,1,123,0,5,3,0.1,1.0,11.674796747967479
0,250,1,4,0.64,0,25,0,113,0,6,4.33,0.03,1.0,16.63716814159292
1,187,0,38,0.66,0,75,1,402,0,10,7.33,1.02,0.46,17.771144278606965
0,333,0,98,0.57,0,25,1,223,0,25,12.33,0.1,0.04,19.641255605381165
1,533,15,69,0.57,0,65,0,193,1,12,12,1.01,0.74,10.461139896373057
0,54,0,149,0.87,0,3,0,151,0,16,10.33,0.0,0,10.900662251655628
0,367,0,3,0.53,0,3,4,73,0,7,5.67,0.0,0,9.04109589041096
0,1,0,16,1.0,0,0,0,14,0,0,0,0,0,4.214285714285714
0,263,16,10,0.33,0,3,0,97,0,39,18,0.36,1.0,16.237113402061855
0,202,0,99,0.64,0,105,0,286,0,15,11.67,0.45,0.76,9.34965034965035
0,174,2,107,0.67,0,37,1,255,0,5,4,0.0,0,14.898039215686275
0,4222,19,77,0.3,0,48,8,2309,1,683,415.67,0.61,0.34,26.814205283672585
0,3,0,18,1.0,0,7,0,54,0,3,3,0.67,1.0,3.9444444444444446
1,550,8,174,0.53,0,110,1,327,0,33,25,0.09,0.68,25.207951070336392
0,406,1,15,0.69,0,198,0,439,0,18,15,0.1,0.81,13.21867881548975
0,15,0,3,0.93,0,6,0,30,0,3,1.67,0.77,1.0,8.9
1,581,10,61,0.59,0,201,1,799,2,44,32,1.01,0.07,32.12765957446808
0,375,2,2,0.53,0,13,2,66,0,2,2,0.09,0.88,9.484848484848484
0,69,1,43,0.64,0,36,1,149,0,5,4.33,0.0,0,13.134228187919463
0,1077,0,16,0.36,0,20,10,306,0,6,5.67,1.12,0.23,14.908496732026144
0,79,0,194,0.76,0,7,0,123,0,2,1.33,0.36,0.0,4.008130081300813
0,26,0,1537,0.92,0,40,0,147,1,8,6,0.48,1.0,7.034013605442177
0,39,0,7,0.62,0,5,0,120,0,1,1,0.87,1.0,7.683333333333334
1,585,49,117,0.48,0,9,0,280,0,49,34,0.62,0.76,17.47142857142857
0,115,0,15,0.73,0,4,0,93,0,14,7.67,0.18,1.0,8.75268817204301
0,1016,6,14,0.35,0,28,1,454,0,65,52.67,0.1,0.0,25.427312775330396
0,3,0,61,1.0,0,1,0,87,0,1,1,1.0,1.0,4.080459770114943
0,103,1,2,0.62,0,10,0,39,0,5,2.67,0.06,1.0,8.512820512820513
0,15,0,7,0.8,0,8,0,43,0,1,1,0.92,1.0,7.4186046511627906
0,66,0,68,0.82,0,25,0,135,0,2,2,0.22,1.0,9.437037037037037
0,26,0,2,0.88,0,0,0,23,0,1,1,0.91,1.0,10.391304347826088
0,336,0,6,0.6,0,61,0,162,0,12,10.67,0.0,0,16.02469135802469
0,255,0,57,0.58,0,97,2,369,0,12,10.67,0.07,0.83,17.926829268292682
1,233,9,81,0.55,0,23,0,190,1,13,10,0.09,1.0,10.173684210526316
0,18,0,2,0.94,0,0,0,35,0,1,1,0.11,1.0,8.8
1,5236,9,1181,0.25,0,113,16,1404,1,124,124,0.16,0.01,35.36396011396011
0,2058,27,5,0.32,0,6,4,236,0,10,5,0.01,1.0,12.169491525423728
0,1463,2,7,0.41,0,38,9,240,0,11,10.33,0.25,0.81,15.025
0,984,1,132,0.5,1,1,8,191,0,1,1,0.99,1.0,11.172774869109947
1,1142,15,236,0.43,0,95,3,433,1,15,12,0.0,0,18.26096997690531
1,251,18,25,0.69,0,16,1,134,0,1,1,0.99,1.0,16.604477611940297
0,289,4,13,0.6,0,19,2,211,1,42,26.67,0.34,0.62,20.56872037914692
0,138,0,83,0.8,0,12,1,143,0,4,4,0.97,0.97,7.090909090909091
0,68,0,11,0.79,0,4,0,64,0,1,1,0.68,1.0,9.0625
0,40,0,6,0.9,0,1,0,34,0,1,1,0.82,1.0,6.088235294117647
0,132,0,19,0.64,0,48,0,198,0,11,9,0.41,0.55,9.752525252525253
0,10,0,2,0.9,0,0,0,11,0,0,0,0,0,4.2727272727272725
0,20,0,3,0.85,0,0,0,17,0,0,0,0,0,4.764705882352941
0,68,0,12,0.76,0,6,0,41,0,1,1,0.91,1.0,10.073170731707316
0,121,0,10,0.69,0,24,0,84,0,3,2.33,0.78,1.0,24.988095238095237
0,10,0,0,1.0,0,0,0,10,0,0,0,0,0,4.8
0,660,0,12,0.52,0,13,1,108,0,5,4.33,0.96,0.95,12.12037037037037
0,29,0,5,0.79,0,19,0,49,0,4,3.33,1.0,1.0,12.591836734693878
0,200,1,7,0.57,0,5,4,52,0,6,3.33,0.05,0.08,10.692307692307692
1,115,3,42,0.72,0,12,1,90,0,5,3.67,0.05,0.0,14.477777777777778
0,44,0,4,0.77,0,7,0,36,0,1,1,0.64,1.0,7.916666666666667
0,225,0,6,0.64,0,17,0,89,0,13,9.33,0.25,0.55,10.123595505617978
0,1,0,2,1.0,0,3,0,13,0,1,1,0.0,0,5.230769230769231
1,520,0,396,0.58,0,404,0,1074,1,114,76,0.0,0,15.30167597765363
0,141,0,20,0.77,1,8,0,82,0,2,1.67,0.27,1.0,10.012195121951219
0,526,6,138,0.46,4,104,2,1450,0,12,11,0.05,0.42,38.15379310344827
0,14,0,350,0.93,0,95,0,266,0,10,10,0.0,0,5.075187969924812
0,239,1,29,0.67,0,15,2,195,0,4,3.67,0.98,0.98,13.615384615384615
0,1091,4,98,0.45,0,197,1,532,0,19,15.67,0.02,0.0,23.42105263157895
0,22,0,12,0.95,0,0,0,53,0,0,0,0,0,6.716981132075472
0,47,0,13,0.87,0,5,0,89,0,3,3,1.02,0.94,7.348314606741573
0,16,0,13,0.69,0,5,0,42,0,2,2,0.38,1.0,5.880952380952381
0,33,0,14,0.82,0,4,1,77,0,2,2,0.64,1.0,12.467532467532468
0,65,0,2,0.78,0,12,0,69,0,3,3,0.58,0.92,9.376811594202898
0,546,0,2,0.52,0,53,3,178,0,8,7,0.36,0.89,12.241573033707866
0,107,0,14,0.79,0,0,0,92,0,1,1,0.84,1.0,9.33695652173913
0,1,0,36,1.0,0,0,0,17,0,0,0,0,0,3.8823529411764706
0,250,0,11,0.72,0,58,3,193,0,12,6,0.0,0,8.699481865284975
1,2957,6,268,0.33,3,35,15,571,0,9,7.33,0.11,0.52,17.672504378283712
0,17,0,7,0.65,0,13,0,47,0,2,2,0.8,0.25,9.76595744680851
0,464,0,66,0.28,0,21,0,102,0,3,3,0.01,1.0,18.872549019607842
0,568,0,30,0.48,0,36,2,207,0,9,9,0.95,0.85,12.231884057971014
0,704,0,5,0.48,0,0,9,160,0,6,4.33,0.0,0,11.0375
0,74,1,15,0.68,1,10,0,53,0,2,1.67,0.03,1.0,9.49056603773585
0,8,0,5,0.75,1,3,0,32,0,3,1.67,1.5,0.0,5.21875
1,2657,226,848,0.31,0,196,2,2113,1,108,87,0.1,0.89,59.570279223852346
1,1283,9,39,0.45,0,133,4,349,0,71,32,0.24,0.49,14.550143266475645
0,507,0,8,0.53,0,31,1,111,0,7,5.33,0.58,0.85,14.486486486486486
0,267,0,4,0.57,0,3,0,46,0,4,3.67,0.0,0,10
0,273,0,4,0.6,0,0,1,49,0,1,1,0.0,0,12.020408163265307
0,1448,0,11,0.43,0,193,1,368,0,32,32,0.74,0.66,19.77445652173913
0,1020,54,7,0.39,0,0,1,124,0,0,0,0,0,10
0,92,2,3,0.77,0,1,0,46,0,6,3,0.66,0.83,8.543478260869565
0,327,3,21,0.64,1,47,0,248,0,9,6.67,0.77,0.7,18.79032258064516
0,240,11,6,0.57,0,20,0,124,0,3,2.33,0.0,0,10.169354838709678
0,41,0,9,0.78,0,8,0,40,0,4,2.33,0.73,0.73,8.425
0,470,0,13,0.56,0,86,3,252,0,19,14.33,0.0,0,13.26984126984127
0,141,2,9,0.72,0,13,1,98,0,7,4.67,0.09,1.0,9.744897959183673
0,8315,77,38,0.18,0,83,18,2210,0,586,375,0.11,0.0,17.548416289592762
1,90,10,13,0.66,0,3,0,51,0,1,1,0.95,1.0,12.176470588235293
0,18,0,39,0.72,1,34,0,123,0,4,3.33,0.33,0.25,8.398373983739837
0,36,0,8,0.86,2,0,0,36,0,1,1,0.13,1.0,11.305555555555555
1,171,5,45,0.56,0,18,7,110,0,5,5,0.8,0.47,16.063636363636363
0,14,0,367,0.93,0,95,0,265,0,10,10,0.0,0,5.086792452830188
0,8,0,12,1.0,0,6,0,22,0,3,2,0.0,0,6.363636363636363
1,10978,262,18,0.16,0,106,14,1704,1,249,143,0.03,0.65,21.636150234741784
1,345,9,71,0.58,0,159,1,708,1,19,14.67,0.05,0.44,11.622881355932204
0,3,0,80,1.0,0,1,0,130,0,1,1,1.0,1.0,4.3076923076923075
0,2,0,2,1.0,0,0,0,6,0,0,0,0,0,2.1666666666666665
0,1441,19,131,0.52,0,675,2,1370,0,84,54,2.54,0.02,38.754744525547444
0,428,8,26,0.55,0,153,0,346,0,17,13.67,0.14,0.83,18.485549132947977
0,26,0,2,0.85,0,2,0,17,0,0,0,0,0,3.3529411764705883
0,205,0,6,0.65,0,21,0,95,0,5,3.33,0.71,0.96,7.178947368421053
1,853,64,245,0.45,0,47,3,643,0,64,64,0.77,0.52,23.917573872472783
0,448,0,10,0.6,0,13,4,119,0,15,5.67,0.99,0.77,16.95798319327731
0,912,10,8,0.39,0,4,0,136,0,3,3,0.88,0.86,19.183823529411764
0,11,0,5,0.55,0,1,0,25,0,3,1.67,0.0,0,7.84
0,7,0,4,1.0,0,1,0,33,0,9,5,2.0,1.0,5.7272727272727275
0,3662,2,61,0.28,1,37,16,338,0,19,10,0.09,0.76,14.585798816568047
0,370,0,3,0.59,0,42,0,178,0,5,4.33,0.1,1.0,18.03932584269663
0,150,0,7,0.61,0,16,0,87,0,16,9.33,0.14,0.12,11.885057471264368
0,831,2,30,0.53,0,78,5,246,0,17,17,0.91,0.78,25.67479674796748
0,164,0,34,0.63,0,13,0,116,0,5,4.67,0.0,0,10.28448275862069
1,381,0,24,0.54,0,36,4,193,0,14,9.67,0.84,0.71,9.746113989637307
1,1788,96,118,0.37,0,5,2,461,1,86,86,0.18,0.03,14.193058568329718
0,14,0,9,0.86,0,24,0,60,0,4,4,0.0,0,10.183333333333334
0,46,2,15,0.87,1,3,0,50,0,1,1,0.95,1.0,10.02
0,26,0,678,0.96,0,99,0,319,0,10,10,0.0,0,4.721003134796239
0,519,2,2,0.57,0,19,2,140,0,4,3,1.0,0.91,15.507142857142858
0,17,0,2,0.71,0,2,0,23,0,1,1,1.0,1.0,5.956521739130435
0,229,0,2,0.62,0,8,0,61,0,3,2.33,0.01,1.0,10.40983606557377
0,28,0,3,0.82,0,4,0,22,0,1,1,0.8,1.0,8.909090909090908
0,15,0,7,0.8,0,8,0,44,0,1,1,0.92,1.0,7.386363636363637
0,27,1,5,0.81,0,4,0,36,0,4,2,0.16,1.0,12.166666666666666
0,936,0,15,0.44,0,32,1,421,0,8,8,0.88,0.48,13.574821852731592
1,5195,8,52,0.27,0,16,29,446,1,5,3.67,0.98,0.77,14.40134529147982
0,138,1,3,0.67,0,0,1,62,0,1,1,0.94,1.0,7.790322580645161
0,1320,0,44,0.41,0,18,5,117,0,7,5,0.0,1.0,15.905982905982906
0,381,0,17,0.54,0,20,3,192,0,14,6.67,0.75,0.73,8.65625
0,706,0,18,0.45,0,63,3,227,0,15,11.33,0.0,0,11.396475770925111
0,963,1,10,0.41,0,26,4,261,0,8,6.33,0.23,0.87,14.567049808429118
1,68,0,34,0.81,0,0,0,99,1,1,1,0.8,1.0,4.959595959595959
1,144,2,107,0.89,0,25,0,253,1,15,8,0.39,0.96,16.778656126482215
1,4401,68,29,0.29,0,7,10,420,0,4,2.33,0.0,1.0,19.864285714285714
0,869,5,8,0.42,0,19,2,287,0,69,40.67,0.11,0.19,17.67247386759582
0,45,0,9,0.69,1,3,1,51,0,1,1,0.38,1.0,9.019607843137255
0,272,6,28,0.66,1,2,1,126,2,6,4.33,0.08,0.56,11.80952380952381
1,131,15,26,0.66,0,3,0,68,1,15,6,0.97,0.55,9.941176470588236
0,26,0,2,0.85,0,2,0,17,0,0,0,0,0,3.3529411764705883
0,8,0,2,0.75,0,0,0,7,0,0,0,0,0,4.857142857142857
0,687,0,180,0.48,1,442,0,919,0,56,38.33,0.75,0.91,28.52448313384113
0,136,0,37,0.67,0,20,0,104,0,6,4.67,0.0,0,12.788461538461538
0,5,0,2,1.0,0,0,0,6,0,0,0,0,0,3
0,640,0,5,0.52,0,54,1,178,0,14,13.33,0.14,0.91,16.34269662921348
1,288,23,113,0.47,0,77,0,238,1,20,20,0.73,0.43,18.07983193277311
0,184,9,6,0.62,0,29,0,99,0,6,4.33,0.94,0.83,14.1010101010101
0,852,3,20,0.45,0,26,1,421,0,52,42,0.19,0.57,22.163895486935868
0,10,0,6,0.9,0,1,0,30,0,1,1,0.89,1.0,11.033333333333333
0,140,0,10,0.7,0,7,0,73,0,7,5,0.99,0.9,11.58904109589041
0,357,6,57,0.62,0,80,1,321,0,22,22,0.2,0.31,16.339563862928348
0,42,0,5,0.86,0,47,1,108,0,6,6,0.47,1.0,21.333333333333332
1,362,4,573,0.61,0,52,0,241,1,5,5,0.04,0.6,12.705394190871369
0,20,0,4,0.75,0,5,0,38,0,1,1,0.26,1.0,7.7105263157894735
1,144,4,4,0.72,0,5,1,33,0,0,0,0,0,10.454545454545455
0,432,39,38,0.55,0,25,2,219,0,5,5,0.76,0.9,13.127853881278538
1,475,0,24,0.57,0,6,0,94,1,10,10,0.7,0.87,14.191489361702128
0,12,0,5,1.0,0,6,0,42,0,1,1,0.18,1.0,3.261904761904762
0,1,0,2,1.0,0,0,0,15,0,0,0,0,0,6.133333333333334
0,74,0,4,0.59,0,3,0,34,0,3,1.67,0.06,1.0,10.352941176470589
0,134,0,2,0.65,0,1,0,26,0,0,0,0,0,9.076923076923077
0,142,1,5,0.71,0,21,1,87,0,3,3,0.68,0.89,14.25287356321839
0,5,0,7,1.0,0,0,0,12,0,0,0,0,0,2
0,4,0,29,1.0,0,1,0,80,0,0,0,0,0,2.1375
0,1961,10,435,0.39,0,582,8,1715,0,45,43.67,0.05,0.68,16.205830903790087
1,3623,14,87,0.31,0,83,5,312,1,10,10,0.98,0.73,18.03205128205128
0,1689,6,6,0.33,0,6,4,415,0,3,1.67,0.0,1.0,18.040963855421687
1,4486,135,218,0.32,0,314,14,698,1,50,49.33,0.06,0.76,13.160458452722063
0,1,0,2,1.0,0,0,0,14,0,0,0,0,0,3.7142857142857144
0,436,0,9,0.6,0,27,1,106,0,4,4,0.99,0.92,13.735849056603774
1,262,12,210,0.62,0,54,2,197,0,12,12,0.63,0.46,8.634517766497462
0,10,0,9,0.8,0,11,0,52,0,2,1.33,0.0,0,9.5
0,160,1,3,0.67,0,5,0,93,0,1,1,0.03,1.0,12.806451612903226
0,123,0,12,0.74,0,3,2,55,0,6,2.67,0.52,0.95,12.018181818181818
0,237,1,12,0.63,0,28,0,162,0,18,12.67,0.14,0.0,18.98148148148148
1,591,10,82,0.42,0,24,0,105,0,10,10,0.96,0.64,18.60952380952381
1,477,47,46,0.57,0,154,1,489,0,47,35,0.86,0.53,14.316973415132924
0,47,0,6,0.81,0,1,0,30,0,4,2.5,0.39,0.9,9.9
0,656,5,5,0.51,0,26,2,120,0,13,13,0.97,0.7,12.4
0,54,0,10,0.93,0,151,0,252,0,12,8.67,0.0,0,12.571428571428571
0,30,0,4,0.87,0,2,0,12,0,1,1,0.93,1.0,7.916666666666667
1,482,1,41,0.55,0,10,1,105,1,13,8,0.03,1.0,11.790476190476191
0,7,0,5,0.86,0,4,0,31,0,1,1,0.29,1.0,4.935483870967742
0,1479,6,17,0.51,0,56,2,990,0,18,11.33,0.0,0,20.84040404040404
0,8,0,10,1.0,0,2,0,30,0,0,0,0,0,2.6
0,30,0,4,0.83,0,7,0,71,0,5,4.67,0.21,1.0,7.042253521126761
0,782,1,15,0.4,0,33,5,158,0,8,7.33,0.0,0,17.436708860759495
0,4,0,2,1.0,0,0,0,8,0,0,0,0,0,5.625
0,718,0,43,0.45,0,61,1,209,1,9,7,0.05,0.79,18.71291866028708
0,1393,57,233,0.46,0,327,5,1311,0,68,37.67,0.06,0.9,54.46376811594203
0,186,0,15,0.63,0,46,0,167,0,12,12,0.77,0.9,17.101796407185628
0,305,0,3,0.6,0,8,0,58,0,9,5.33,0.06,0.07,12.637931034482758
0,5,0,3,1.0,0,1,0,26,0,1,1,0.8,1.0,5.846153846153846
0,1011,6,87,0.38,0,53,5,314,0,2,2,0.05,0.51,15.257961783439491
0,344,0,3,0.6,0,45,0,176,0,6,5,0.08,1.0,19.568181818181817
0,23,0,3,0.87,0,0,0,17,0,0,0,0,0,4.9411764705882355
0,471,9,243,0.59,0,117,0,523,0,33,33,0.31,0.27,19.608030592734227
0,593,0,23,0.53,0,10,1,158,0,2,1.33,0.0,0,14.91139240506329
0,31,0,0,0.9,0,0,0,14,0,0,0,0,0,6.857142857142857
0,112,0,3,0.74,0,10,0,83,0,3,3,0.91,0.91,7.192771084337349
1,33106,96,710,0.12,0,809,129,3686,1,173,103.33,2.02,0.17,24.616657623440044
1,241,5,19,0.62,0,13,2,73,0,5,5,0.92,0.81,11.136986301369863
0,70,0,12,0.76,0,30,0,113,0,13,9.67,0.23,1.0,7.6902654867256635
0,1041,3,33,0.5,0,16,1,199,0,8,6.33,0.01,0.0,14.57286432160804
0,11,0,2,0.91,0,1,0,16,0,0,0,0,0,2.3125
0,559,2,6,0.56,0,17,1,154,0,4,3.33,0.89,0.88,15.987012987012987
0,4170,4,77,0.3,0,478,4,1222,0,52,46,0.0,0,23.20949263502455
0,7566,80,39,0.16,0,102,24,4342,0,1353,685.33,0.26,0.01,16.613542146476277
0,416,58,27,0.47,1,67,0,655,1,86,56.67,0.39,0.09,18.940458015267176
0,1040,4,55,0.4,1,17,6,185,0,6,4,0.01,0.2,11.81081081081081
0,802,5,16,0.48,0,22,1,152,0,18,8,0.03,1.0,17.875
0,809,4,3,0.42,0,161,0,258,0,135,48.33,0.45,0.73,12.37984496124031
1,31708,769,1916,0.15,0,15,131,3279,2,568,246.33,0.03,0.65,14.830131137541933
0,120,0,56,0.59,1,55,0,213,0,8,4.67,0.37,0.87,25.31924882629108
0,47,0,3,0.81,0,0,0,20,0,1,1,0.76,1.0,6.75
1,11663,25,107,0.2,0,27,31,1169,0,12,10.67,0.05,0.64,18.15397775876818
0,951,1,15,0.41,1,34,1,141,1,13,8,0.05,0.0,18.48936170212766
1,1497,5,42,0.42,0,39,3,239,0,5,5,0.92,0.68,19.581589958158997
0,810,0,12,0.5,0,35,13,250,0,13,12,0.4,0.55,16.404
0,6,0,4,0.5,0,3,0,38,0,1,1,0.5,1.0,3.3421052631578947
0,334,4,64,0.61,0,215,0,468,0,9,8.33,1.31,0.34,33.085470085470085
0,698,0,21,0.5,0,83,1,327,0,12,11.33,0.0,0,19.773700305810397
0,135,0,4,0.65,0,7,1,59,0,1,1,0.96,1.0,12.898305084745763
0,69,0,21,0.77,0,16,0,94,1,4,3.33,0.32,0.31,18.170212765957448
0,142,4,6,0.68,0,20,1,77,0,8,4,0.0,0,7.779220779220779
1,27979,155,633,0.13,0,230,100,1334,0,43,29.33,0.06,0.32,36.446026986506745
1,185,0,3,0.69,0,125,0,289,0,9,9,0.37,0.91,11.629757785467127
1,1689,193,352,0.31,0,9,2,696,0,161,108.33,0.65,0.48,21.238505747126435
0,652,1,18,0.47,0,30,5,186,0,11,9.33,0.02,0.64,19.20967741935484
0,530,6,60,0.54,0,66,1,331,0,6,4.67,0.73,0.56,19.199395770392748
0,71,1,65,0.65,0,20,2,143,1,3,2.33,0.0,0,10.118881118881118
0,371,19,18,0.62,0,16,3,218,1,4,4,0.2,0.97,20.495412844036696
1,1523,24,75,0.39,0,29,20,340,1,5,4,0.07,0.56,22.81764705882353
